Video,Frame,Overall Score,Overall Status,Blur Score,Blur Status,Brightness Score,Brightness Status,Contrast Score,Contrast Status,Sharpness Score,Sharpness Status,Noise Score,Noise Status,Resolution,Recommendations
Arson023_x264,motion_0574.jpg,55,MODERATE,737.82,SHARP,59.62,DARK,76.48,GOOD,47.97,SOFT,27.16,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson023_x264,motion_0575.jpg,70,MODERATE,715.37,SHARP,71.78,NORMAL,80.33,GOOD,48.42,SOFT,26.75,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson023_x264,motion_0576.jpg,70,MODERATE,664.53,SHARP,77.3,NORMAL,82.7,GOOD,45.12,SOFT,25.78,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson023_x264,motion_0577.jpg,70,MODERATE,659.76,SHARP,78.69,NORMAL,85.19,GOOD,44.7,SOFT,25.69,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson023_x264,motion_0578.jpg,70,MODERATE,688.53,SHARP,75.54,NORMAL,85.19,GOOD,47.63,SOFT,26.24,HIGH,320x240,"Sharpen Image, Apply Denoising"
Arson023_x264,motion_0579.jpg,55,MODERATE,615.28,SHARP,68.72,DARK,84.14,GOOD,45.72,SOFT,24.8,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson023_x264,motion_0580.jpg,55,MODERATE,684.12,SHARP,63.07,DARK,82.42,GOOD,49.66,SOFT,26.16,HIGH,320x240,"Increase Brightness, Sharpen Image, Apply Denoising"
Arson036_x264,motion_0000.jpg,85,GOOD,2330.43,SHARP,86.59,NORMAL,57.9,GOOD,114.05,SHARP,48.27,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0001.jpg,85,GOOD,2336.94,SHARP,86.83,NORMAL,57.97,GOOD,114.2,SHARP,48.34,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0002.jpg,85,GOOD,2351.35,SHARP,86.97,NORMAL,58.04,GOOD,114.45,SHARP,48.49,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0003.jpg,85,GOOD,2381.78,SHARP,87.1,NORMAL,58.14,GOOD,114.68,SHARP,48.8,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0004.jpg,85,GOOD,2382.75,SHARP,87.15,NORMAL,58.15,GOOD,114.67,SHARP,48.81,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0005.jpg,85,GOOD,2375.6,SHARP,87.13,NORMAL,58.12,GOOD,114.59,SHARP,48.74,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0006.jpg,85,GOOD,2444.51,SHARP,87.02,NORMAL,58.14,GOOD,115.21,SHARP,49.44,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0007.jpg,85,GOOD,2435.73,SHARP,86.94,NORMAL,58.1,GOOD,115.06,SHARP,49.35,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0008.jpg,85,GOOD,2434.52,SHARP,86.89,NORMAL,58.02,GOOD,114.9,SHARP,49.34,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0009.jpg,85,GOOD,2434.84,SHARP,87.05,NORMAL,57.99,GOOD,114.72,SHARP,49.34,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0010.jpg,85,GOOD,2435.33,SHARP,87.16,NORMAL,58.03,GOOD,114.89,SHARP,49.35,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0011.jpg,85,GOOD,2433.35,SHARP,87.21,NORMAL,58.12,GOOD,114.63,SHARP,49.33,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0012.jpg,85,GOOD,2405.33,SHARP,87.29,NORMAL,58.14,GOOD,113.72,SHARP,49.04,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0013.jpg,85,GOOD,2398.73,SHARP,87.19,NORMAL,58.13,GOOD,113.56,SHARP,48.98,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0014.jpg,85,GOOD,2388.2,SHARP,87.37,NORMAL,58.24,GOOD,113.44,SHARP,48.87,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0015.jpg,85,GOOD,2378.19,SHARP,87.49,NORMAL,58.27,GOOD,113.08,SHARP,48.77,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0016.jpg,85,GOOD,2372.72,SHARP,87.6,NORMAL,58.32,GOOD,112.72,SHARP,48.71,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0017.jpg,85,GOOD,2369.34,SHARP,87.9,NORMAL,58.43,GOOD,113.02,SHARP,48.68,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0018.jpg,85,GOOD,2415.9,SHARP,88.26,NORMAL,58.79,GOOD,114.01,SHARP,49.15,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0019.jpg,85,GOOD,2420.15,SHARP,88.62,NORMAL,59.04,GOOD,113.9,SHARP,49.2,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0020.jpg,85,GOOD,2427.8,SHARP,88.87,NORMAL,59.18,GOOD,114.09,SHARP,49.27,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0021.jpg,85,GOOD,2427.43,SHARP,89.43,NORMAL,59.6,GOOD,114.22,SHARP,49.27,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0022.jpg,85,GOOD,2435.77,SHARP,90.13,NORMAL,60.11,GOOD,114.42,SHARP,49.35,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0023.jpg,85,GOOD,2435.46,SHARP,91.06,NORMAL,60.77,GOOD,114.37,SHARP,49.35,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0024.jpg,85,GOOD,2442.98,SHARP,91.69,NORMAL,61.13,GOOD,114.56,SHARP,49.43,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0025.jpg,85,GOOD,2431.24,SHARP,91.53,NORMAL,61.78,GOOD,114.6,SHARP,49.31,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0026.jpg,85,GOOD,2419.81,SHARP,92.53,NORMAL,63.19,GOOD,114.65,SHARP,49.19,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0027.jpg,85,GOOD,2420.97,SHARP,93.1,NORMAL,64.11,GOOD,114.54,SHARP,49.2,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0028.jpg,85,GOOD,2385.26,SHARP,92.01,NORMAL,64.53,GOOD,113.96,SHARP,48.84,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0029.jpg,85,GOOD,2330.92,SHARP,91.05,NORMAL,65.42,GOOD,112.91,SHARP,48.28,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0030.jpg,85,GOOD,2292.88,SHARP,91.99,NORMAL,66.77,GOOD,110.92,SHARP,47.88,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0031.jpg,85,GOOD,2232.77,SHARP,91.89,NORMAL,68.57,GOOD,107.41,SHARP,47.25,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0032.jpg,85,GOOD,2173.31,SHARP,90.21,NORMAL,70.01,GOOD,104.15,SHARP,46.62,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0033.jpg,85,GOOD,2127.05,SHARP,86.73,NORMAL,69.72,GOOD,101.37,SHARP,46.12,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0034.jpg,85,GOOD,1753.6,SHARP,81.92,NORMAL,69.46,GOOD,92.82,SHARP,41.88,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0035.jpg,85,GOOD,1441.82,SHARP,79.49,NORMAL,68.88,GOOD,84.3,SHARP,37.97,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0036.jpg,85,GOOD,1472.71,SHARP,75.0,NORMAL,66.16,GOOD,83.45,SHARP,38.38,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0037.jpg,85,GOOD,1483.7,SHARP,73.24,NORMAL,64.56,GOOD,84.35,SHARP,38.52,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0038.jpg,85,GOOD,1506.25,SHARP,73.48,NORMAL,66.08,GOOD,83.7,SHARP,38.81,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0039.jpg,85,GOOD,1540.5,SHARP,75.7,NORMAL,69.17,GOOD,83.43,SHARP,39.25,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0040.jpg,85,GOOD,1551.59,SHARP,77.71,NORMAL,71.02,GOOD,84.09,SHARP,39.39,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0041.jpg,85,GOOD,1480.99,SHARP,78.19,NORMAL,71.74,GOOD,83.21,SHARP,38.48,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0042.jpg,85,GOOD,1432.86,SHARP,78.42,NORMAL,71.23,GOOD,80.95,SHARP,37.85,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0043.jpg,85,GOOD,1316.85,SHARP,76.28,NORMAL,70.68,GOOD,77.34,SHARP,36.29,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0044.jpg,85,GOOD,1268.66,SHARP,75.4,NORMAL,69.23,GOOD,76.39,SHARP,35.62,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0045.jpg,85,GOOD,1199.72,SHARP,71.96,NORMAL,66.8,GOOD,75.01,SHARP,34.64,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0046.jpg,85,GOOD,1165.08,SHARP,70.64,NORMAL,65.89,GOOD,73.87,SHARP,34.13,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0047.jpg,70,MODERATE,1141.44,SHARP,68.65,DARK,64.28,GOOD,71.99,SHARP,33.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0048.jpg,70,MODERATE,1124.13,SHARP,66.93,DARK,62.65,GOOD,71.77,SHARP,33.53,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0049.jpg,70,MODERATE,1123.13,SHARP,63.59,DARK,58.97,GOOD,71.01,SHARP,33.51,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0050.jpg,70,MODERATE,1128.78,SHARP,61.5,DARK,56.22,GOOD,71.47,SHARP,33.6,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0051.jpg,70,MODERATE,1145.91,SHARP,60.47,DARK,54.49,GOOD,73.39,SHARP,33.85,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0052.jpg,70,MODERATE,1156.34,SHARP,60.96,DARK,53.95,GOOD,75.64,SHARP,34.01,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0053.jpg,70,MODERATE,1180.34,SHARP,62.38,DARK,53.67,GOOD,77.8,SHARP,34.36,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0054.jpg,70,MODERATE,1210.08,SHARP,63.55,DARK,52.66,GOOD,80.2,SHARP,34.79,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0055.jpg,70,MODERATE,1266.26,SHARP,65.85,DARK,52.92,GOOD,83.87,SHARP,35.58,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0056.jpg,70,MODERATE,1365.24,SHARP,67.57,DARK,53.15,GOOD,87.8,SHARP,36.95,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0057.jpg,70,MODERATE,1425.96,SHARP,69.44,DARK,53.53,GOOD,90.17,SHARP,37.76,HIGH,320x240,"Increase Brightness, Apply Denoising"
Arson036_x264,motion_0058.jpg,85,GOOD,1451.32,SHARP,71.4,NORMAL,54.04,GOOD,91.01,SHARP,38.1,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0059.jpg,85,GOOD,1724.36,SHARP,73.42,NORMAL,55.94,GOOD,97.61,SHARP,41.53,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0060.jpg,85,GOOD,1798.44,SHARP,75.92,NORMAL,56.97,GOOD,99.74,SHARP,42.41,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0061.jpg,85,GOOD,1825.06,SHARP,76.66,NORMAL,57.59,GOOD,100.85,SHARP,42.72,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0062.jpg,85,GOOD,1841.57,SHARP,78.19,NORMAL,57.97,GOOD,101.39,SHARP,42.91,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0063.jpg,85,GOOD,1889.31,SHARP,79.19,NORMAL,58.02,GOOD,103.1,SHARP,43.47,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0064.jpg,85,GOOD,2082.3,SHARP,80.09,NORMAL,58.5,GOOD,107.42,SHARP,45.63,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0065.jpg,85,GOOD,2084.69,SHARP,79.59,NORMAL,57.81,GOOD,107.63,SHARP,45.66,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0066.jpg,85,GOOD,2099.38,SHARP,80.37,NORMAL,57.75,GOOD,108.25,SHARP,45.82,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0067.jpg,85,GOOD,2104.69,SHARP,80.56,NORMAL,57.92,GOOD,108.5,SHARP,45.88,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0068.jpg,85,GOOD,2107.29,SHARP,80.69,NORMAL,57.86,GOOD,108.44,SHARP,45.91,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0069.jpg,85,GOOD,2092.96,SHARP,81.57,NORMAL,57.73,GOOD,108.26,SHARP,45.75,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0070.jpg,85,GOOD,2227.95,SHARP,83.22,NORMAL,58.96,GOOD,111.0,SHARP,47.2,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0071.jpg,85,GOOD,2226.68,SHARP,83.5,NORMAL,59.05,GOOD,110.78,SHARP,47.19,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0072.jpg,85,GOOD,2232.43,SHARP,83.64,NORMAL,59.13,GOOD,110.85,SHARP,47.25,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0073.jpg,85,GOOD,2235.55,SHARP,83.51,NORMAL,59.02,GOOD,110.88,SHARP,47.28,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0074.jpg,85,GOOD,2230.65,SHARP,83.34,NORMAL,58.93,GOOD,110.96,SHARP,47.23,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0075.jpg,85,GOOD,2231.83,SHARP,83.37,NORMAL,58.91,GOOD,111.03,SHARP,47.24,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0076.jpg,85,GOOD,2263.05,SHARP,83.79,NORMAL,59.03,GOOD,111.83,SHARP,47.57,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0077.jpg,85,GOOD,2260.98,SHARP,83.84,NORMAL,59.03,GOOD,111.56,SHARP,47.55,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0078.jpg,85,GOOD,2268.31,SHARP,83.89,NORMAL,59.12,GOOD,111.74,SHARP,47.63,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0079.jpg,85,GOOD,2269.65,SHARP,83.94,NORMAL,59.2,GOOD,111.91,SHARP,47.64,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0080.jpg,85,GOOD,2269.13,SHARP,84.0,NORMAL,59.29,GOOD,111.85,SHARP,47.64,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0081.jpg,85,GOOD,2276.51,SHARP,83.9,NORMAL,59.17,GOOD,112.06,SHARP,47.71,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0082.jpg,85,GOOD,2314.97,SHARP,84.06,NORMAL,59.23,GOOD,112.49,SHARP,48.11,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0083.jpg,85,GOOD,2321.18,SHARP,83.93,NORMAL,58.97,GOOD,112.49,SHARP,48.18,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0084.jpg,85,GOOD,2326.66,SHARP,83.69,NORMAL,58.77,GOOD,112.45,SHARP,48.24,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0085.jpg,85,GOOD,2303.21,SHARP,83.53,NORMAL,58.73,GOOD,111.69,SHARP,47.99,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0086.jpg,85,GOOD,2311.69,SHARP,83.54,NORMAL,58.83,GOOD,111.53,SHARP,48.08,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0087.jpg,85,GOOD,2314.6,SHARP,83.43,NORMAL,58.6,GOOD,111.72,SHARP,48.11,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0088.jpg,85,GOOD,2350.11,SHARP,83.21,NORMAL,58.2,GOOD,112.31,SHARP,48.48,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0089.jpg,85,GOOD,2356.84,SHARP,82.86,NORMAL,57.83,GOOD,112.44,SHARP,48.55,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0090.jpg,85,GOOD,2348.57,SHARP,82.94,NORMAL,57.96,GOOD,112.0,SHARP,48.46,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0091.jpg,85,GOOD,2347.58,SHARP,83.04,NORMAL,58.07,GOOD,112.33,SHARP,48.45,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0092.jpg,85,GOOD,2358.44,SHARP,82.86,NORMAL,57.93,GOOD,112.92,SHARP,48.56,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0093.jpg,85,GOOD,2364.21,SHARP,82.84,NORMAL,57.93,GOOD,113.1,SHARP,48.62,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0094.jpg,85,GOOD,2401.84,SHARP,83.54,NORMAL,58.27,GOOD,113.97,SHARP,49.01,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0095.jpg,85,GOOD,2404.48,SHARP,83.64,NORMAL,58.31,GOOD,114.17,SHARP,49.04,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0096.jpg,85,GOOD,2409.4,SHARP,83.81,NORMAL,58.32,GOOD,114.56,SHARP,49.09,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0097.jpg,85,GOOD,2419.01,SHARP,83.94,NORMAL,58.34,GOOD,115.01,SHARP,49.18,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0098.jpg,85,GOOD,2422.92,SHARP,84.0,NORMAL,58.33,GOOD,115.09,SHARP,49.22,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0099.jpg,85,GOOD,2428.6,SHARP,84.43,NORMAL,58.67,GOOD,115.32,SHARP,49.28,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0100.jpg,85,GOOD,2433.66,SHARP,84.54,NORMAL,58.75,GOOD,115.47,SHARP,49.33,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0101.jpg,85,GOOD,2435.95,SHARP,84.68,NORMAL,58.92,GOOD,115.54,SHARP,49.36,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0102.jpg,85,GOOD,2441.18,SHARP,85.87,NORMAL,59.22,GOOD,115.62,SHARP,49.41,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0103.jpg,85,GOOD,2421.37,SHARP,85.92,NORMAL,59.51,GOOD,115.31,SHARP,49.21,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0104.jpg,85,GOOD,2409.25,SHARP,85.97,NORMAL,59.47,GOOD,115.09,SHARP,49.08,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0105.jpg,85,GOOD,2400.32,SHARP,86.34,NORMAL,59.64,GOOD,114.94,SHARP,48.99,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0106.jpg,85,GOOD,2413.65,SHARP,86.23,NORMAL,59.45,GOOD,115.43,SHARP,49.13,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0107.jpg,85,GOOD,2411.87,SHARP,85.99,NORMAL,59.23,GOOD,115.64,SHARP,49.11,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0108.jpg,85,GOOD,2409.18,SHARP,85.87,NORMAL,59.09,GOOD,115.36,SHARP,49.08,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0109.jpg,85,GOOD,2461.01,SHARP,86.02,NORMAL,59.04,GOOD,116.21,SHARP,49.61,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0110.jpg,85,GOOD,2453.34,SHARP,86.01,NORMAL,59.2,GOOD,116.07,SHARP,49.53,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0111.jpg,85,GOOD,2457.75,SHARP,86.06,NORMAL,59.26,GOOD,116.26,SHARP,49.58,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0112.jpg,85,GOOD,2448.19,SHARP,86.16,NORMAL,59.26,GOOD,115.78,SHARP,49.48,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0113.jpg,85,GOOD,2449.18,SHARP,85.98,NORMAL,59.13,GOOD,115.68,SHARP,49.49,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0114.jpg,85,GOOD,2444.54,SHARP,85.69,NORMAL,58.88,GOOD,115.73,SHARP,49.44,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0115.jpg,85,GOOD,2459.2,SHARP,85.62,NORMAL,58.85,GOOD,115.91,SHARP,49.59,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0116.jpg,85,GOOD,2456.05,SHARP,85.63,NORMAL,58.77,GOOD,115.97,SHARP,49.56,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0117.jpg,85,GOOD,2451.09,SHARP,85.67,NORMAL,58.85,GOOD,116.12,SHARP,49.51,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0118.jpg,85,GOOD,2456.61,SHARP,86.07,NORMAL,59.15,GOOD,116.14,SHARP,49.56,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0119.jpg,85,GOOD,2454.2,SHARP,86.5,NORMAL,59.95,GOOD,116.3,SHARP,49.54,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0120.jpg,85,GOOD,2454.86,SHARP,86.86,NORMAL,60.66,GOOD,116.46,SHARP,49.55,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0121.jpg,85,GOOD,2467.97,SHARP,87.01,NORMAL,60.87,GOOD,116.66,SHARP,49.68,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0122.jpg,85,GOOD,2464.85,SHARP,87.0,NORMAL,60.87,GOOD,116.75,SHARP,49.65,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0123.jpg,85,GOOD,2468.39,SHARP,86.95,NORMAL,60.79,GOOD,116.76,SHARP,49.68,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0124.jpg,85,GOOD,2462.03,SHARP,86.9,NORMAL,60.74,GOOD,116.61,SHARP,49.62,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0125.jpg,85,GOOD,2463.54,SHARP,86.75,NORMAL,60.61,GOOD,116.66,SHARP,49.63,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0126.jpg,85,GOOD,2493.31,SHARP,86.46,NORMAL,60.3,GOOD,116.93,SHARP,49.93,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0127.jpg,85,GOOD,2491.32,SHARP,86.27,NORMAL,60.12,GOOD,116.87,SHARP,49.91,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0128.jpg,85,GOOD,2485.07,SHARP,85.94,NORMAL,59.87,GOOD,116.69,SHARP,49.85,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0129.jpg,85,GOOD,2478.5,SHARP,85.57,NORMAL,59.55,GOOD,116.34,SHARP,49.78,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0130.jpg,85,GOOD,2493.25,SHARP,85.37,NORMAL,59.3,GOOD,116.75,SHARP,49.93,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0131.jpg,85,GOOD,2488.84,SHARP,85.05,NORMAL,58.89,GOOD,116.72,SHARP,49.89,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0132.jpg,85,GOOD,2486.5,SHARP,85.02,NORMAL,58.83,GOOD,116.65,SHARP,49.86,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0133.jpg,85,GOOD,2480.94,SHARP,85.14,NORMAL,58.84,GOOD,116.55,SHARP,49.81,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0134.jpg,85,GOOD,2484.81,SHARP,85.46,NORMAL,59.06,GOOD,116.55,SHARP,49.85,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0135.jpg,85,GOOD,2460.05,SHARP,85.86,NORMAL,59.36,GOOD,116.66,SHARP,49.6,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0136.jpg,85,GOOD,2458.28,SHARP,85.88,NORMAL,59.37,GOOD,116.62,SHARP,49.58,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0137.jpg,85,GOOD,2458.0,SHARP,85.8,NORMAL,59.27,GOOD,116.46,SHARP,49.58,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0138.jpg,85,GOOD,2456.57,SHARP,85.76,NORMAL,59.19,GOOD,116.46,SHARP,49.56,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0139.jpg,85,GOOD,2456.67,SHARP,85.89,NORMAL,59.28,GOOD,116.67,SHARP,49.56,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0140.jpg,85,GOOD,2457.11,SHARP,86.02,NORMAL,59.4,GOOD,116.72,SHARP,49.57,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0141.jpg,85,GOOD,2441.54,SHARP,85.79,NORMAL,58.99,GOOD,116.47,SHARP,49.41,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0142.jpg,85,GOOD,2447.37,SHARP,85.58,NORMAL,58.96,GOOD,116.75,SHARP,49.47,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0143.jpg,85,GOOD,2457.34,SHARP,85.91,NORMAL,59.31,GOOD,117.29,SHARP,49.57,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0144.jpg,85,GOOD,2455.36,SHARP,85.92,NORMAL,59.39,GOOD,117.12,SHARP,49.55,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0145.jpg,85,GOOD,2443.51,SHARP,85.96,NORMAL,59.57,GOOD,116.65,SHARP,49.43,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0146.jpg,85,GOOD,2501.52,SHARP,86.27,NORMAL,59.77,GOOD,117.71,SHARP,50.02,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0147.jpg,85,GOOD,2491.86,SHARP,86.34,NORMAL,60.01,GOOD,117.26,SHARP,49.92,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0148.jpg,85,GOOD,2491.61,SHARP,86.49,NORMAL,60.25,GOOD,117.24,SHARP,49.92,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0149.jpg,85,GOOD,2484.54,SHARP,86.62,NORMAL,60.47,GOOD,117.11,SHARP,49.85,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0150.jpg,85,GOOD,2476.93,SHARP,86.98,NORMAL,60.62,GOOD,117.15,SHARP,49.77,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0151.jpg,85,GOOD,2481.61,SHARP,87.19,NORMAL,60.55,GOOD,117.04,SHARP,49.82,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0152.jpg,85,GOOD,2493.53,SHARP,87.24,NORMAL,60.66,GOOD,116.77,SHARP,49.94,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0153.jpg,85,GOOD,2489.32,SHARP,87.4,NORMAL,60.82,GOOD,116.73,SHARP,49.89,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0154.jpg,85,GOOD,2485.33,SHARP,87.34,NORMAL,60.84,GOOD,116.66,SHARP,49.85,HIGH,320x240,Apply Denoising
Arson036_x264,motion_0155.jpg,85,GOOD,2489.22,SHARP,86.8,NORMAL,60.74,GOOD,116.48,SHARP,49.89,HIGH,320x240,Apply Denoising
